SA4_CODE_2016,POL_Greek_SEO,POL_Greek_SOLSE_VWorW,POL_Greek_SOLSE_NWorNAA,POL_Greek_SOLSE_Tot,POL_Greek_NS,POL_Greek_Tot,POL_IAL_Bengali_SEO,POL_IAL_Bengali_SOLSE_VWorW,POL_IAL_Bengali_SOLSE_NWorNAA,POL_IAL_Bengali_SOLSE_Tot,POL_IAL_Bengali_NS,POL_IAL_Bengali_Tot,POL_IAL_Hindi_SEO,POL_IAL_Hindi_SOLSE_VWorW,POL_IAL_Hindi_SOLSE_NWorNAA,POL_IAL_Hindi_SOLSE_Tot,POL_IAL_Hindi_NS,POL_IAL_Hindi_Tot,POL_IAL_Punjabi_SEO,POL_IAL_Punjabi_SOLSE_VWorW,POL_IAL_Punjabi_SOLSE_NWorNAA,POL_IAL_Punjabi_SOLSE_Tot,POL_IAL_Punjabi_NS,POL_IAL_Punjabi_Tot,POL_IAL_Sinhalese_SEO,POL_IAL_Sinhalese_SOLSE_VWorW,POL_IAL_Sinhale_SOLSE_NWorNAA,POL_IAL_Sinhalese_SOLSE_Tot,POL_IAL_Sinhalese_NS,POL_IAL_Sinhalese_Tot,POL_IAL_Urdu_SEO,POL_IAL_Urdu_SOLSE_VWorW,POL_IAL_Urdu_SOLSE_NWorNAA,POL_IAL_Urdu_SOLSE_Tot,POL_IAL_Urdu_NS,POL_IAL_Urdu_Tot,POL_IAL_Oth_SEO,POL_IAL_Oth_SOLSE_VWorW,POL_IAL_Oth_SOLSE_NWorNAA,POL_IAL_Oth_SOLSE_Tot,POL_IAL_Oth_NS,POL_IAL_Oth_Tot,POL_IAL_Tot_SEO,POL_IAL_Tot_SOLSE_VWorW,POL_IAL_Tot_SOLSE_NWorNAA,POL_IAL_Tot_SOLSE_Tot,POL_IAL_Tot_NS,POL_IAL_Tot_Tot,POL_Italian_SEO,POL_Italian_SOLSE_VWorW,POL_Italian_SOLSE_NWorNAA,POL_Italian_SOLSE_Tot,POL_Italian_NS,POL_Italian_Tot,POL_Japanese_SEO,POL_Japanese_SOLSE_VWorW,POL_Japanese_SOLSE_NWorNAA,POL_Japanese_SOLSE_Tot,POL_Japanese_NS,POL_Japanese_Tot,POL_Korean_SEO,POL_Korean_SOLSE_VWorW,POL_Korean_SOLSE_NWorNAA,POL_Korean_SOLSE_Tot,POL_Korean_NS,POL_Korean_Tot,POL_Macedonian_SEO,POL_Macedonian_SOLSE_VWorW,POL_Macedonian_SOLSE_NWorNAA,POL_Macedonian_SOLSE_Tot,POL_Macedonian_NS,POL_Macedonian_Tot,POL_Maltese_SEO,POL_Maltese_SOLSE_VWorW,POL_Maltese_SOLSE_NWorNAA,POL_Maltese_SOLSE_Tot,POL_Maltese_NS,POL_Maltese_Tot,POL_Persian_ED_SEO,POL_Persian_ED_SOLSE_VWorW,POL_Persian_ED_SOLSE_NWorNAA,POL_Persian_ED_SOLSE_Tot,POL_Persian_ED_NS,POL_Persian_ED_Tot,POL_Polish_SEO,POL_Polish_SOLSE_VWorW,POL_Polish_SOLSE_NWorNAA,POL_Polish_SOLSE_Tot,POL_Polish_NS,POL_Polish_Tot,POL_Russian_SEO,POL_Russian_SOLSE_VWorW,POL_Russian_SOLSE_NWorNAA,POL_Russian_SOLSE_Tot,POL_Russian_NS,POL_Russian_Tot,POL_Samoan_SEO,POL_Samoan_SOLSE_VWorW,POL_Samoan_SOLSE_NWorNAA,POL_Samoan_SOLSE_Tot,POL_Samoan_NS,POL_Samoan_Tot,POL_Serbian_SEO,POL_Serbian_SOLSE_VWorW,POL_Serbian_SOLSE_NWorNAA,POL_Serbian_SOLSE_Tot,POL_Serbian_NS,POL_Serbian_Tot,POL_SAL_Filipino_SEO,POL_SAL_Filipino_SOLSE_VWorW,POL_SAL_Filipin_SOLSE_NWorNAA,POL_SAL_Filipino_SOLSE_Tot,POL_SAL_Filipino_NS,POL_SAL_Filipino_Tot,POL_SAL_Indonesian_SEO,POL_SAL_Indonesia_SOLSE_VWorW,POL_SAL_Indones_SOLSE_NWorNAA,POL_SAL_Indonesian_SOLSE_Tot,POL_SAL_Indonesian_NS,POL_SAL_Indonesian_Tot,POL_SAL_Tagalog_SEO,POL_SAL_Tagalog_SOLSE_VWorW,POL_SAL_Tagalog_SOLSE_NWorNAA,POL_SAL_Tagalog_SOLSE_Tot,POL_SAL_Tagalog_NS,POL_SAL_Tagalog_Tot,POL_SAL_Oth_SEO,POL_SAL_Oth_SOLSE_VWorW,POL_SAL_Oth_SOLSE_NWorNAA,POL_SAL_Oth_SOLSE_Tot,POL_SAL_Oth_NS,POL_SAL_Oth_Tot,POL_SAL_Tot_SEO,POL_SAL_Tot_SOLSE_VWorW,POL_SAL_Tot_SOLSE_NWorNAA,POL_SAL_Tot_SOLSE_Tot,POL_SAL_Tot_NS,POL_SAL_Tot_Tot,POL_Spanish_SEO,POL_Spanish_SOLSE_VWorW,POL_Spanish_SOLSE_NWorNAA,POL_Spanish_SOLSE_Tot,POL_Spanish_NS,POL_Spanish_Tot,POL_Tamil_SEO,POL_Tamil_SOLSE_VWorW,POL_Tamil_SOLSE_NWorNAA,POL_Tamil_SOLSE_Tot,POL_Tamil_NS,POL_Tamil_Tot,POL_Thai_SEO,POL_Thai_SOLSE_VWorW,POL_Thai_SOLSE_NWorNAA,POL_Thai_SOLSE_Tot,POL_Thai_NS,POL_Thai_Tot,POL_Turkish_SEO,POL_Turkish_SOLSE_VWorW,POL_Turkish_SOLSE_NWorNAA,POL_Turkish_SOLSE_Tot,POL_Turkish_NS,POL_Turkish_Tot,POL_Vietnamese_SEO,POL_Vietnamese_SOLSE_VWorW,POL_Vietnamese_SOLSE_NWorNAA,POL_Vietnamese_SOLSE_Tot,POL_Vietnamese_NS,POL_Vietnamese_Tot,POL_Oth_SEO,POL_Oth_SOLSE_VWorW,POL_Oth_SOLSE_NWorNAA,POL_Oth_SOLSE_Tot,POL_Oth_NS,POL_Oth_Tot,POL_Tot_SEO,POL_Tot_SOLSE_VWorW,POL_Tot_SOLSE_NWorNAA,POL_Tot_SOLSE_Tot,POL_Tot_NS,POL_Tot_Tot,P_LSatH_NS_SEO,P_LSatH_NS_SOLSE_VWorW,P_LSatH_NS_SOLSE_NWorNAA,P_LSatH_NS_SOLSE_Tot,P_LSatH_NS_NS,P_LSatH_NS_Tot,P_Tot_SEO,P_Tot_SOLSE_VWorW,P_Tot_SOLSE_NWorNAA,P_Tot_SOLSE_Tot,P_Tot_NS,P_Tot_Tot
217,..,111,7,121,3,122,..,22,0,22,0,22,..,71,4,76,0,80,..,48,7,53,0,55,..,96,11,107,0,107,..,7,0,4,0,4,..,39,3,41,0,46,..,276,26,304,3,307,..,140,17,158,5,161,..,76,5,86,0,86,..,30,66,98,0,98,..,3,0,3,0,3,..,39,4,41,3,40,..,16,9,17,0,17,..,24,0,24,0,29,..,29,8,38,0,38,..,8,0,8,0,8,..,13,0,9,0,12,..,152,3,155,0,155,..,77,10,81,0,86,..,138,3,138,0,139,..,42,6,51,0,51,..,406,21,428,3,427,..,68,9,78,0,75,..,37,0,37,0,37,..,80,16,99,0,99,..,16,3,21,0,21,..,52,16,65,0,65,..,620,99,723,27,757,..,3122,651,3766,73,3836,..,356,28,383,8442,8821,110036,3473,681,4149,8508,122701
297,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,10,0,10,..,0,0,0,3,3,18,5,0,10,3,29
299,..,36,3,41,0,41,..,8,0,8,0,8,..,27,3,28,0,28,..,23,0,25,0,25,..,10,0,10,0,10,..,10,3,17,0,17,..,21,0,23,0,23,..,97,9,104,0,104,..,58,7,69,3,68,..,7,3,9,0,9,..,20,20,37,0,37,..,9,0,9,0,9,..,3,0,4,0,4,..,14,8,22,0,22,..,5,0,5,0,5,..,11,7,19,0,19,..,12,0,17,0,17,..,9,0,9,0,9,..,11,0,11,0,14,..,11,0,11,0,11,..,16,0,16,0,16,..,3,0,3,0,3,..,42,0,41,0,42,..,49,9,60,0,60,..,11,3,14,0,14,..,9,3,14,0,14,..,34,4,36,0,41,..,62,27,90,3,95,..,220,74,296,11,307,..,1036,339,1376,22,1393,..,37,4,42,1929,1976,4201,1069,343,1412,1951,7565
301,..,674,38,712,3,716,..,15,0,16,0,16,..,673,21,700,7,707,..,490,46,535,6,539,..,252,13,267,0,270,..,61,4,64,0,64,..,313,29,341,0,341,..,1803,117,1923,15,1936,..,690,48,743,20,757,..,361,45,400,7,408,..,220,56,272,3,280,..,32,4,34,0,34,..,52,0,53,0,53,..,226,23,252,3,249,..,254,29,281,0,281,..,294,40,330,0,337,..,165,16,174,6,180,..,118,11,133,0,133,..,410,13,427,4,431,..,127,5,134,3,137,..,633,10,646,6,654,..,119,8,131,0,132,..,1296,32,1329,14,1348,..,836,82,919,10,924,..,124,7,131,3,129,..,261,46,308,5,313,..,58,11,70,0,73,..,363,120,481,5,485,..,2908,465,3370,66,3431,..,15672,1741,17422,205,17621,..,498,49,550,9441,9984,195482,16177,1791,17968,9643,223095
302,..,398,32,433,5,440,..,236,20,256,0,259,..,1874,110,1981,28,2014,..,2414,319,2734,35,2764,..,414,25,437,4,439,..,201,17,216,0,217,..,1431,188,1619,8,1627,..,6566,678,7248,75,7324,..,1904,225,2127,36,2164,..,640,70,713,6,718,..,536,173,716,7,719,..,67,5,73,0,73,..,67,4,69,3,72,..,564,88,655,4,656,..,316,33,350,10,360,..,246,32,281,0,279,..,648,32,678,10,690,..,71,6,80,0,80,..,917,28,944,3,955,..,271,39,307,3,308,..,1642,40,1685,10,1698,..,238,11,248,5,255,..,3075,118,3189,25,3209,..,1037,113,1154,7,1157,..,415,50,467,0,467,..,349,67,417,10,427,..,58,13,69,0,69,..,404,116,523,4,528,..,4959,935,5894,131,6025,..,27816,3798,31611,388,31992,..,474,67,537,9736,10271,164256,28290,3858,32147,10118,206522
303,..,3230,343,3578,23,3599,..,656,36,699,7,699,..,3772,172,3947,23,3967,..,4442,472,4913,55,4968,..,1360,67,1426,10,1440,..,1531,173,1703,14,1718,..,3209,249,3457,14,3468,..,14973,1172,16145,124,16269,..,1625,187,1811,26,1838,..,1433,233,1667,9,1678,..,4210,2090,6300,46,6348,..,264,39,304,0,310,..,36,4,45,0,45,..,980,259,1237,8,1251,..,587,50,637,7,645,..,750,105,860,3,864,..,682,53,736,9,744,..,1072,215,1289,6,1299,..,1065,34,1094,10,1103,..,966,83,1055,8,1058,..,1610,35,1652,11,1659,..,428,18,450,3,450,..,4074,172,4249,31,4275,..,2692,377,3066,19,3087,..,1098,114,1204,12,1215,..,689,149,836,3,843,..,265,45,309,5,311,..,3552,1179,4730,26,4753,..,10865,2333,13202,289,13485,..,89961,20149,110106,894,110998,..,762,163,926,15833,16755,212811,90721,20313,111035,16726,340569
304,..,242,14,256,3,257,..,343,21,361,0,365,..,1046,30,1075,10,1081,..,361,46,408,0,414,..,608,30,637,3,642,..,168,7,175,4,182,..,697,35,729,5,734,..,3217,170,3389,25,3413,..,593,30,619,6,629,..,860,100,958,8,965,..,840,256,1091,4,1095,..,92,10,100,3,103,..,8,0,13,0,13,..,829,75,901,3,902,..,364,15,384,3,385,..,357,41,394,4,397,..,66,4,71,0,73,..,170,17,184,0,184,..,235,5,237,0,241,..,638,48,684,3,690,..,335,5,341,3,345,..,601,23,618,3,626,..,1800,80,1887,10,1897,..,1422,139,1562,12,1570,..,620,29,646,3,650,..,309,54,357,0,362,..,73,5,80,0,80,..,1376,313,1688,10,1698,..,2984,449,3437,99,3533,..,26836,3220,30062,255,30311,..,332,35,367,6755,7117,141560,27173,3257,30425,7005,178991
305,..,1263,252,1514,9,1529,..,338,28,366,0,366,..,1450,78,1525,9,1533,..,828,57,885,4,889,..,431,17,446,0,446,..,296,18,316,0,317,..,1736,73,1811,13,1820,..,5072,276,5342,27,5369,..,2136,294,2430,21,2447,..,1182,315,1502,15,1511,..,1616,804,2417,11,2432,..,78,3,82,4,88,..,20,0,22,0,22,..,849,100,952,3,956,..,385,29,412,5,418,..,536,54,586,3,592,..,113,0,116,0,116,..,234,24,260,9,266,..,408,9,418,4,424,..,462,33,498,4,501,..,607,10,620,10,627,..,286,13,296,0,296,..,1762,71,1829,11,1842,..,3078,421,3496,14,3518,..,400,24,428,6,431,..,653,206,858,3,865,..,157,13,170,0,167,..,952,227,1182,4,1187,..,5572,726,6300,137,6429,..,39302,6097,45396,359,45755,..,470,82,550,19048,19598,184859,39770,6180,45949,19409,250207
306,..,276,28,302,5,312,..,57,0,56,0,56,..,286,12,300,5,300,..,1319,205,1526,22,1546,..,123,12,135,0,140,..,67,7,77,3,77,..,542,445,993,0,994,..,2405,688,3090,32,3118,..,2250,310,2552,43,2597,..,2082,498,2579,11,2593,..,688,390,1079,11,1086,..,10,0,11,0,11,..,81,4,88,3,90,..,84,3,91,0,91,..,158,16,175,0,176,..,148,17,160,0,160,..,156,12,163,4,172,..,64,4,71,3,75,..,530,20,552,7,561,..,221,24,243,6,244,..,913,40,955,7,962,..,190,5,193,5,204,..,1845,93,1944,25,1969,..,445,54,501,7,507,..,84,3,92,0,92,..,455,94,549,10,559,..,41,3,46,0,46,..,259,70,334,0,331,..,5132,996,6120,169,6294,..,23005,4086,27089,529,27621,..,797,98,892,21260,22154,190417,23804,4178,27983,21788,240190
307,..,25,0,33,0,33,..,15,3,15,0,15,..,96,4,97,0,99,..,145,22,163,8,174,..,35,0,38,0,41,..,14,0,20,0,20,..,84,5,97,0,97,..,389,35,431,9,435,..,337,65,400,11,410,..,33,7,40,0,40,..,56,53,111,0,111,..,0,0,4,0,4,..,3,0,3,0,5,..,19,0,19,0,19,..,35,10,44,0,44,..,38,0,38,0,38,..,17,0,15,0,15,..,27,4,26,0,26,..,419,14,433,4,437,..,16,0,16,0,16,..,510,15,525,7,532,..,50,4,56,0,56,..,1002,27,1033,6,1037,..,117,13,130,0,130,..,22,4,28,0,28,..,43,12,53,0,53,..,6,3,9,0,9,..,45,11,58,5,57,..,666,193,860,26,893,..,3903,631,4531,78,4616,..,335,24,357,10324,10678,110994,4235,652,4890,10401,126289
308,..,95,13,101,7,108,..,182,16,195,3,199,..,312,16,322,3,323,..,306,39,343,3,348,..,168,9,177,3,177,..,95,9,107,0,108,..,295,30,328,0,328,..,1347,120,1473,14,1485,..,175,11,194,3,195,..,110,18,134,9,137,..,125,47,170,0,170,..,9,0,11,0,11,..,12,0,12,0,12,..,71,9,81,0,82,..,66,7,73,0,73,..,110,13,122,3,125,..,64,0,64,0,66,..,30,0,31,0,31,..,686,33,720,10,726,..,103,11,116,0,116,..,970,52,1022,8,1036,..,137,8,143,3,141,..,1897,99,1998,23,2021,..,242,25,274,4,271,..,281,108,389,0,386,..,229,31,258,3,260,..,22,0,19,0,19,..,319,283,601,0,607,..,2039,547,2584,77,2664,..,9676,1635,11310,180,11483,..,502,44,544,17600,18145,191286,10180,1676,11851,17777,220912
309,..,1375,132,1505,8,1520,..,357,24,380,0,385,..,1304,52,1353,9,1362,..,1289,147,1438,14,1454,..,314,12,324,5,328,..,386,19,404,5,404,..,1153,66,1219,12,1234,..,4802,315,5120,44,5161,..,2212,161,2376,32,2406,..,4656,1125,5782,26,5815,..,2424,1033,3451,28,3480,..,274,33,312,3,315,..,266,7,269,7,275,..,768,94,867,3,868,..,891,81,971,10,979,..,1190,165,1358,11,1370,..,538,18,548,8,557,..,934,160,1095,9,1102,..,1058,30,1087,9,1091,..,681,34,716,15,730,..,1535,33,1572,7,1581,..,372,19,385,3,393,..,3647,114,3767,36,3798,..,2826,283,3108,44,3148,..,300,4,307,3,309,..,1198,269,1468,10,1478,..,458,66,525,0,530,..,773,168,942,11,948,..,10234,1347,11577,189,11771,..,58951,9190,68148,673,68814,..,1442,128,1566,40318,41884,459299,60390,9319,69717,40987,569997
310,..,180,13,189,3,197,..,441,85,531,0,531,..,1649,88,1736,13,1753,..,1044,121,1163,6,1176,..,693,49,738,0,741,..,283,24,309,0,308,..,729,48,776,7,783,..,4841,411,5248,33,5284,..,406,55,459,15,472,..,360,56,415,5,417,..,398,191,587,5,591,..,55,17,75,0,74,..,67,7,68,0,73,..,362,101,459,0,464,..,338,49,386,0,388,..,245,41,285,3,291,..,5012,541,5551,89,5642,..,348,49,397,0,399,..,829,32,856,9,870,..,272,28,305,7,309,..,1279,46,1320,21,1339,..,227,15,243,4,244,..,2605,124,2733,35,2766,..,1507,257,1771,19,1784,..,567,67,638,8,645,..,333,50,384,3,389,..,65,18,81,0,81,..,7630,4355,11991,72,12066,..,8844,2220,11069,266,11335,..,39713,9788,49506,647,50154,..,868,143,1010,24344,25351,247560,40584,9934,50516,24992,323069
311,..,433,43,475,3,481,..,155,41,198,0,202,..,1923,92,2011,22,2034,..,1295,166,1466,14,1475,..,214,10,217,0,224,..,788,128,914,11,920,..,496,37,536,0,536,..,4865,474,5343,46,5386,..,478,32,511,6,520,..,395,66,462,3,469,..,726,375,1100,3,1103,..,109,6,120,0,120,..,74,4,71,3,79,..,331,154,489,7,493,..,379,46,424,5,429,..,415,47,465,3,466,..,3901,337,4234,87,4317,..,656,121,779,3,781,..,823,24,856,3,861,..,364,38,406,7,409,..,1208,47,1249,4,1255,..,222,8,237,4,239,..,2624,125,2742,21,2766,..,1265,202,1470,13,1481,..,323,59,381,3,379,..,349,69,422,3,420,..,289,48,337,3,339,..,924,439,1363,6,1369,..,12712,4213,16919,371,17295,..,39238,8779,48021,679,48706,..,923,157,1081,19040,20125,248473,40162,8945,49104,19723,317296
312,..,61,4,67,0,65,..,80,9,92,0,92,..,224,19,239,0,239,..,176,22,204,5,209,..,116,10,127,0,127,..,78,3,79,0,82,..,192,9,207,0,206,..,872,77,945,9,956,..,293,33,330,9,336,..,148,28,170,3,172,..,92,95,191,0,191,..,3,0,3,0,3,..,295,19,317,3,322,..,25,3,28,0,28,..,59,5,69,0,69,..,74,7,76,0,76,..,62,4,71,0,72,..,28,0,28,3,27,..,664,37,703,12,713,..,128,4,127,5,130,..,1029,45,1075,14,1093,..,93,4,96,0,98,..,1902,102,2007,29,2032,..,217,17,232,0,232,..,67,5,74,0,74,..,262,40,304,3,306,..,28,3,26,0,26,..,117,57,167,0,172,..,1424,204,1629,39,1667,..,8155,1077,9225,133,9358,..,483,32,519,15815,16334,143999,8639,1105,9746,15943,169688
313,..,160,16,175,3,176,..,13,8,22,0,22,..,415,17,429,9,442,..,118,12,133,4,134,..,53,3,58,0,60,..,49,0,46,0,46,..,114,5,124,3,127,..,766,44,808,20,828,..,500,36,536,14,546,..,205,72,277,0,277,..,179,260,443,0,443,..,7,0,8,0,8,..,67,0,64,0,64,..,50,10,60,0,60,..,183,12,192,3,195,..,190,29,220,0,220,..,1111,110,1228,22,1247,..,75,5,80,0,80,..,540,24,564,7,573,..,103,9,115,7,119,..,815,53,865,13,878,..,130,13,139,0,148,..,1590,95,1680,30,1710,..,415,53,466,3,474,..,36,4,41,0,41,..,239,47,285,7,291,..,33,4,36,0,36,..,228,86,316,3,320,..,2283,361,2647,73,2721,..,11381,1962,13343,212,13558,..,685,55,744,15772,16517,206017,12065,2019,14087,15988,236091
314,..,158,6,163,0,167,..,104,7,113,0,116,..,984,37,1019,9,1027,..,546,66,610,10,622,..,166,8,171,0,174,..,77,10,84,0,83,..,428,36,471,0,475,..,2304,165,2468,20,2491,..,592,42,632,16,645,..,296,43,339,3,344,..,152,41,201,0,200,..,36,0,37,0,37,..,34,0,38,4,42,..,165,28,191,0,191,..,230,11,239,3,246,..,199,30,228,0,228,..,738,54,798,13,810,..,62,3,66,0,66,..,474,7,487,4,484,..,124,12,133,0,133,..,809,21,827,8,837,..,108,0,107,0,107,..,1519,35,1554,12,1564,..,727,75,798,12,808,..,128,14,139,0,139,..,225,34,260,3,261,..,35,4,34,0,34,..,128,51,174,0,181,..,2791,482,3274,86,3360,..,14491,1556,16050,202,16253,..,393,25,412,8209,8621,170090,14886,1582,16463,8409,194969
315,..,27,4,29,0,35,..,3,0,3,0,3,..,112,4,114,0,114,..,53,9,62,3,64,..,46,4,45,0,45,..,22,7,28,0,28,..,49,3,56,0,56,..,282,28,311,3,314,..,253,39,289,5,294,..,48,11,56,0,56,..,14,3,18,0,18,..,0,0,0,0,0,..,5,0,3,0,3,..,5,0,5,0,5,..,17,0,17,0,17,..,19,3,26,0,26,..,48,0,52,0,52,..,13,0,13,0,13,..,234,8,244,3,242,..,25,3,28,0,34,..,247,11,258,0,257,..,45,3,47,0,46,..,554,22,575,7,581,..,59,5,67,0,69,..,52,3,56,0,56,..,57,13,70,0,70,..,5,0,5,0,5,..,72,65,133,3,133,..,2213,381,2587,69,2661,..,12469,1659,14131,486,14620,..,270,92,362,8463,8830,56253,12744,1754,14497,8953,79700
316,..,274,23,299,4,300,..,42,4,49,3,47,..,283,17,305,3,306,..,380,33,409,3,410,..,93,3,96,0,96,..,89,4,91,0,91,..,482,41,523,12,535,..,1365,110,1472,20,1488,..,898,53,957,17,979,..,494,71,569,3,567,..,280,115,398,0,398,..,36,3,39,0,39,..,58,3,58,3,66,..,88,3,94,3,98,..,244,12,258,7,267,..,208,25,227,3,234,..,45,0,46,0,46,..,72,7,79,0,81,..,306,6,312,3,311,..,233,21,261,8,266,..,453,19,471,3,474,..,111,0,115,3,115,..,1104,49,1155,11,1168,..,772,45,812,7,817,..,53,0,55,0,55,..,485,90,573,3,574,..,39,7,40,3,43,..,200,55,250,3,259,..,2975,416,3393,88,3481,..,15697,1546,17241,239,17477,..,861,57,922,19406,20324,308716,16558,1605,18159,19642,346522
317,..,46,7,57,0,55,..,157,26,180,0,180,..,284,14,300,0,296,..,315,48,361,9,369,..,241,17,255,0,254,..,80,6,91,0,93,..,494,41,536,8,544,..,1570,155,1731,12,1742,..,178,16,192,6,195,..,158,31,188,3,188,..,195,127,316,8,323,..,7,0,7,0,7,..,10,0,10,0,10,..,124,22,152,0,147,..,43,0,44,0,46,..,56,7,67,3,68,..,27,5,30,0,30,..,31,0,31,0,31,..,310,8,318,12,322,..,76,9,88,0,88,..,352,9,356,4,362,..,102,4,107,0,107,..,839,31,867,16,883,..,241,28,271,0,271,..,127,6,136,0,134,..,101,14,108,3,109,..,32,4,38,0,38,..,112,32,140,0,140,..,2419,631,3055,42,3095,..,9317,1897,11217,122,11340,..,354,38,387,9435,9831,128349,9670,1934,11607,9562,149512
318,..,392,48,443,3,442,..,84,0,84,0,84,..,311,14,324,0,324,..,246,29,277,3,286,..,163,5,170,0,169,..,93,7,93,0,93,..,264,36,309,0,309,..,1163,94,1260,5,1263,..,1618,219,1837,34,1872,..,230,49,279,0,286,..,227,103,329,0,334,..,6,0,9,0,14,..,29,0,28,3,36,..,87,7,100,0,100,..,94,5,102,0,102,..,103,16,122,0,121,..,67,5,75,0,79,..,30,3,32,0,32,..,534,24,561,7,563,..,149,16,166,0,166,..,809,36,843,9,851,..,129,6,134,0,136,..,1621,78,1703,17,1715,..,416,42,455,9,464,..,192,7,199,4,204,..,228,43,275,0,273,..,15,4,15,0,15,..,273,117,388,3,396,..,3569,718,4284,112,4398,..,13526,1915,15441,254,15694,..,546,41,584,16984,17572,195766,14073,1958,16030,17236,229031
319,..,85,9,94,4,98,..,46,3,47,0,47,..,197,3,203,0,202,..,123,21,143,0,143,..,93,4,94,0,94,..,80,7,91,0,91,..,216,32,247,5,249,..,758,68,825,7,831,..,555,73,621,14,633,..,162,45,209,3,208,..,144,113,261,5,266,..,7,0,7,0,7,..,64,8,71,3,73,..,29,4,31,0,31,..,87,10,96,4,97,..,90,10,98,0,96,..,41,3,51,0,51,..,33,3,41,0,41,..,426,18,444,4,456,..,72,4,78,0,78,..,518,22,543,7,545,..,108,6,114,0,117,..,1122,57,1181,13,1193,..,199,17,211,5,221,..,80,13,86,0,93,..,213,40,254,0,256,..,106,17,124,0,124,..,166,99,262,3,271,..,1638,296,1928,60,1989,..,8539,1300,9837,164,10001,..,799,67,869,21373,22245,255645,9340,1365,10711,21535,287883
397,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,21,0,21,0,21,..,3,0,3,22,23,110,20,0,20,22,150
399,..,9,0,11,0,11,..,0,0,0,0,0,..,16,3,19,0,19,..,9,0,14,0,14,..,8,0,8,0,8,..,4,0,4,0,4,..,18,0,18,0,18,..,59,3,65,0,65,..,68,10,70,3,71,..,11,17,29,3,28,..,14,30,46,0,46,..,0,0,0,0,0,..,0,0,0,0,0,..,13,0,13,0,13,..,20,0,20,0,20,..,9,3,11,0,11,..,11,0,13,0,13,..,0,0,0,0,0,..,13,0,13,0,13,..,16,0,16,0,16,..,16,0,16,0,16,..,10,0,15,0,11,..,55,0,58,0,57,..,57,3,59,0,59,..,6,0,4,0,4,..,7,7,10,0,14,..,0,0,0,0,0,..,15,14,32,0,32,..,218,42,257,10,269,..,1024,247,1275,22,1293,..,29,6,35,2483,2524,8697,1060,255,1312,2504,12510
401,..,4587,711,5293,50,5348,..,510,36,544,3,548,..,1739,100,1839,4,1846,..,1389,160,1550,19,1570,..,987,55,1042,6,1049,..,480,47,526,5,534,..,1326,109,1437,13,1447,..,6429,509,6944,51,6992,..,9460,1636,11095,151,11252,..,700,97,797,3,794,..,1291,463,1752,19,1774,..,25,0,25,0,25,..,111,3,116,3,122,..,1073,201,1269,9,1276,..,713,68,784,3,787,..,619,88,709,4,718,..,27,0,27,0,27,..,299,41,338,3,339,..,370,11,374,0,380,..,410,25,434,0,437,..,498,14,514,3,516,..,462,17,473,3,475,..,1740,61,1799,8,1807,..,1192,92,1284,5,1294,..,678,40,715,4,725,..,363,58,426,3,431,..,103,6,110,0,112,..,1471,260,1726,5,1737,..,4696,781,5482,130,5605,..,53845,8774,62613,580,63193,..,643,92,738,13105,13842,212516,54486,8869,63348,13686,289546
402,..,2843,422,3266,48,3316,..,810,82,897,3,903,..,2263,148,2409,17,2422,..,2951,386,3342,35,3375,..,755,56,808,3,813,..,779,81,864,7,869,..,4290,1625,5915,45,5961,..,11847,2376,14229,113,14338,..,5057,777,5832,73,5907,..,318,35,358,3,359,..,617,229,852,3,854,..,213,26,232,0,232,..,313,21,327,7,333,..,1146,426,1570,16,1588,..,1680,269,1942,16,1960,..,799,175,981,6,983,..,43,3,50,3,47,..,1023,241,1265,14,1273,..,1344,32,1377,19,1398,..,342,44,385,6,391,..,1859,78,1935,24,1958,..,474,47,516,8,520,..,4018,200,4220,49,4267,..,1752,274,2022,35,2061,..,740,114,855,10,863,..,412,127,542,8,544,..,232,38,275,0,275,..,5514,2639,8153,45,8199,..,16952,6784,23734,451,24192,..,68054,18293,86353,1034,87385,..,1217,235,1448,20450,21898,313805,69272,18530,87799,21479,423086
403,..,3005,405,3407,41,3442,..,339,20,358,0,357,..,1086,68,1149,10,1160,..,919,101,1017,3,1026,..,356,23,380,0,386,..,611,101,709,3,715,..,994,94,1090,6,1095,..,4302,409,4711,28,4740,..,2005,181,2186,28,2217,..,506,58,562,3,568,..,411,113,520,0,524,..,55,3,57,0,57,..,112,5,118,4,120,..,918,269,1191,7,1192,..,1273,166,1445,10,1455,..,551,85,627,5,633,..,26,3,24,0,24,..,391,67,455,0,452,..,556,12,566,0,563,..,502,70,567,5,571,..,947,24,974,8,984,..,292,4,296,3,299,..,2296,111,2406,17,2421,..,983,87,1072,8,1081,..,394,24,414,3,413,..,295,60,353,3,362,..,84,8,89,0,95,..,537,187,726,3,729,..,4988,1055,6042,165,6208,..,34835,5500,40337,436,40776,..,868,126,997,15523,16519,298048,35700,5632,41335,15960,355341
404,..,7717,1548,9268,92,9357,..,424,42,470,3,471,..,1481,121,1601,17,1625,..,2217,287,2506,25,2530,..,228,22,242,0,242,..,599,70,674,11,684,..,1264,125,1387,12,1396,..,6209,664,6878,72,6948,..,6832,1273,8104,121,8220,..,259,43,302,0,304,..,269,70,337,0,344,..,254,29,285,3,291,..,205,14,221,3,222,..,424,126,551,5,550,..,1096,187,1283,13,1295,..,714,143,857,6,858,..,22,3,23,0,23,..,1511,486,1998,14,2014,..,727,32,751,5,762,..,258,56,314,0,314,..,1076,30,1104,8,1118,..,317,13,332,0,332,..,2377,129,2507,22,2520,..,878,92,972,4,979,..,478,51,531,3,535,..,307,75,378,0,382,..,82,5,87,0,90,..,5124,2719,7845,57,7906,..,7217,1874,9095,214,9312,..,51131,11924,63051,731,63780,..,659,166,824,10370,11193,152766,51789,12089,63877,11103,227745
