SA4_CODE_2016,POL_Greek_SEO,POL_Greek_SOLSE_VWorW,POL_Greek_SOLSE_NWorNAA,POL_Greek_SOLSE_Tot,POL_Greek_NS,POL_Greek_Tot,POL_IAL_Bengali_SEO,POL_IAL_Bengali_SOLSE_VWorW,POL_IAL_Bengali_SOLSE_NWorNAA,POL_IAL_Bengali_SOLSE_Tot,POL_IAL_Bengali_NS,POL_IAL_Bengali_Tot,POL_IAL_Hindi_SEO,POL_IAL_Hindi_SOLSE_VWorW,POL_IAL_Hindi_SOLSE_NWorNAA,POL_IAL_Hindi_SOLSE_Tot,POL_IAL_Hindi_NS,POL_IAL_Hindi_Tot,POL_IAL_Punjabi_SEO,POL_IAL_Punjabi_SOLSE_VWorW,POL_IAL_Punjabi_SOLSE_NWorNAA,POL_IAL_Punjabi_SOLSE_Tot,POL_IAL_Punjabi_NS,POL_IAL_Punjabi_Tot,POL_IAL_Sinhalese_SEO,POL_IAL_Sinhalese_SOLSE_VWorW,POL_IAL_Sinhale_SOLSE_NWorNAA,POL_IAL_Sinhalese_SOLSE_Tot,POL_IAL_Sinhalese_NS,POL_IAL_Sinhalese_Tot,POL_IAL_Urdu_SEO,POL_IAL_Urdu_SOLSE_VWorW,POL_IAL_Urdu_SOLSE_NWorNAA,POL_IAL_Urdu_SOLSE_Tot,POL_IAL_Urdu_NS,POL_IAL_Urdu_Tot,POL_IAL_Oth_SEO,POL_IAL_Oth_SOLSE_VWorW,POL_IAL_Oth_SOLSE_NWorNAA,POL_IAL_Oth_SOLSE_Tot,POL_IAL_Oth_NS,POL_IAL_Oth_Tot,POL_IAL_Tot_SEO,POL_IAL_Tot_SOLSE_VWorW,POL_IAL_Tot_SOLSE_NWorNAA,POL_IAL_Tot_SOLSE_Tot,POL_IAL_Tot_NS,POL_IAL_Tot_Tot,POL_Italian_SEO,POL_Italian_SOLSE_VWorW,POL_Italian_SOLSE_NWorNAA,POL_Italian_SOLSE_Tot,POL_Italian_NS,POL_Italian_Tot,POL_Japanese_SEO,POL_Japanese_SOLSE_VWorW,POL_Japanese_SOLSE_NWorNAA,POL_Japanese_SOLSE_Tot,POL_Japanese_NS,POL_Japanese_Tot,POL_Korean_SEO,POL_Korean_SOLSE_VWorW,POL_Korean_SOLSE_NWorNAA,POL_Korean_SOLSE_Tot,POL_Korean_NS,POL_Korean_Tot,POL_Macedonian_SEO,POL_Macedonian_SOLSE_VWorW,POL_Macedonian_SOLSE_NWorNAA,POL_Macedonian_SOLSE_Tot,POL_Macedonian_NS,POL_Macedonian_Tot,POL_Maltese_SEO,POL_Maltese_SOLSE_VWorW,POL_Maltese_SOLSE_NWorNAA,POL_Maltese_SOLSE_Tot,POL_Maltese_NS,POL_Maltese_Tot,POL_Persian_ED_SEO,POL_Persian_ED_SOLSE_VWorW,POL_Persian_ED_SOLSE_NWorNAA,POL_Persian_ED_SOLSE_Tot,POL_Persian_ED_NS,POL_Persian_ED_Tot,POL_Polish_SEO,POL_Polish_SOLSE_VWorW,POL_Polish_SOLSE_NWorNAA,POL_Polish_SOLSE_Tot,POL_Polish_NS,POL_Polish_Tot,POL_Russian_SEO,POL_Russian_SOLSE_VWorW,POL_Russian_SOLSE_NWorNAA,POL_Russian_SOLSE_Tot,POL_Russian_NS,POL_Russian_Tot,POL_Samoan_SEO,POL_Samoan_SOLSE_VWorW,POL_Samoan_SOLSE_NWorNAA,POL_Samoan_SOLSE_Tot,POL_Samoan_NS,POL_Samoan_Tot,POL_Serbian_SEO,POL_Serbian_SOLSE_VWorW,POL_Serbian_SOLSE_NWorNAA,POL_Serbian_SOLSE_Tot,POL_Serbian_NS,POL_Serbian_Tot,POL_SAL_Filipino_SEO,POL_SAL_Filipino_SOLSE_VWorW,POL_SAL_Filipin_SOLSE_NWorNAA,POL_SAL_Filipino_SOLSE_Tot,POL_SAL_Filipino_NS,POL_SAL_Filipino_Tot,POL_SAL_Indonesian_SEO,POL_SAL_Indonesia_SOLSE_VWorW,POL_SAL_Indones_SOLSE_NWorNAA,POL_SAL_Indonesian_SOLSE_Tot,POL_SAL_Indonesian_NS,POL_SAL_Indonesian_Tot,POL_SAL_Tagalog_SEO,POL_SAL_Tagalog_SOLSE_VWorW,POL_SAL_Tagalog_SOLSE_NWorNAA,POL_SAL_Tagalog_SOLSE_Tot,POL_SAL_Tagalog_NS,POL_SAL_Tagalog_Tot,POL_SAL_Oth_SEO,POL_SAL_Oth_SOLSE_VWorW,POL_SAL_Oth_SOLSE_NWorNAA,POL_SAL_Oth_SOLSE_Tot,POL_SAL_Oth_NS,POL_SAL_Oth_Tot,POL_SAL_Tot_SEO,POL_SAL_Tot_SOLSE_VWorW,POL_SAL_Tot_SOLSE_NWorNAA,POL_SAL_Tot_SOLSE_Tot,POL_SAL_Tot_NS,POL_SAL_Tot_Tot,POL_Spanish_SEO,POL_Spanish_SOLSE_VWorW,POL_Spanish_SOLSE_NWorNAA,POL_Spanish_SOLSE_Tot,POL_Spanish_NS,POL_Spanish_Tot,POL_Tamil_SEO,POL_Tamil_SOLSE_VWorW,POL_Tamil_SOLSE_NWorNAA,POL_Tamil_SOLSE_Tot,POL_Tamil_NS,POL_Tamil_Tot,POL_Thai_SEO,POL_Thai_SOLSE_VWorW,POL_Thai_SOLSE_NWorNAA,POL_Thai_SOLSE_Tot,POL_Thai_NS,POL_Thai_Tot,POL_Turkish_SEO,POL_Turkish_SOLSE_VWorW,POL_Turkish_SOLSE_NWorNAA,POL_Turkish_SOLSE_Tot,POL_Turkish_NS,POL_Turkish_Tot,POL_Vietnamese_SEO,POL_Vietnamese_SOLSE_VWorW,POL_Vietnamese_SOLSE_NWorNAA,POL_Vietnamese_SOLSE_Tot,POL_Vietnamese_NS,POL_Vietnamese_Tot,POL_Oth_SEO,POL_Oth_SOLSE_VWorW,POL_Oth_SOLSE_NWorNAA,POL_Oth_SOLSE_Tot,POL_Oth_NS,POL_Oth_Tot,POL_Tot_SEO,POL_Tot_SOLSE_VWorW,POL_Tot_SOLSE_NWorNAA,POL_Tot_SOLSE_Tot,POL_Tot_NS,POL_Tot_Tot,P_LSatH_NS_SEO,P_LSatH_NS_SOLSE_VWorW,P_LSatH_NS_SOLSE_NWorNAA,P_LSatH_NS_SOLSE_Tot,P_LSatH_NS_NS,P_LSatH_NS_Tot,P_Tot_SEO,P_Tot_SOLSE_VWorW,P_Tot_SOLSE_NWorNAA,P_Tot_SOLSE_Tot,P_Tot_NS,P_Tot_Tot
405,..,154,18,174,0,180,..,19,0,17,0,18,..,33,0,29,0,29,..,22,6,32,0,32,..,12,0,18,0,18,..,43,3,45,0,45,..,24,4,29,0,29,..,153,12,168,0,173,..,286,29,310,5,314,..,39,6,42,3,41,..,6,0,6,0,6,..,3,0,3,0,3,..,15,0,15,0,15,..,14,0,14,0,14,..,36,3,38,0,38,..,14,4,16,0,16,..,0,0,0,0,0,..,15,0,15,0,14,..,154,10,164,3,164,..,25,4,24,3,24,..,133,7,145,0,145,..,21,0,21,0,21,..,330,18,352,4,356,..,57,0,57,4,59,..,29,8,29,0,29,..,44,14,55,0,59,..,3,0,6,0,6,..,45,19,66,0,66,..,398,84,483,15,492,..,2398,262,2662,49,2713,..,257,18,273,6431,6708,101093,2658,275,2932,6484,110515
406,..,253,47,296,4,299,..,54,8,67,0,67,..,96,7,109,0,107,..,128,5,135,0,136,..,93,3,96,0,99,..,28,0,24,0,24,..,39,0,40,0,40,..,439,28,471,7,474,..,238,18,252,0,258,..,22,3,27,0,28,..,21,3,23,0,23,..,8,0,11,0,11,..,5,0,10,0,10,..,17,0,17,0,16,..,27,3,29,0,29,..,14,0,20,0,20,..,0,0,0,0,0,..,52,7,57,3,64,..,163,3,166,7,174,..,29,0,31,0,31,..,246,17,263,0,263,..,31,0,34,0,34,..,477,19,493,9,502,..,86,14,102,3,110,..,51,0,58,0,58,..,44,11,62,0,62,..,6,0,4,0,4,..,39,3,48,0,46,..,452,79,532,17,547,..,5027,681,5715,97,5815,..,273,33,308,7375,7681,69328,5303,719,6017,7470,82820
407,..,864,155,1016,28,1043,..,47,0,49,0,49,..,102,9,110,0,113,..,504,114,619,13,630,..,28,3,34,0,33,..,59,7,57,0,62,..,31,3,40,0,41,..,779,132,911,18,926,..,813,96,905,14,921,..,82,10,98,3,102,..,42,31,72,0,74,..,11,3,14,0,14,..,18,0,13,0,17,..,55,41,90,0,95,..,100,14,113,0,113,..,55,4,59,0,60,..,22,4,26,7,31,..,23,0,23,0,23,..,394,23,410,3,411,..,45,5,46,0,51,..,475,16,491,4,502,..,73,9,81,0,82,..,986,51,1036,13,1051,..,77,8,82,0,84,..,53,11,72,0,72,..,89,21,111,5,118,..,89,27,118,3,121,..,187,132,318,5,328,..,1396,661,2057,41,2099,..,7907,2034,9939,167,10108,..,534,40,574,12014,12586,162043,8439,2071,10510,12183,184742
497,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,0,4,0,4,0,3
499,..,13,0,13,0,13,..,0,0,0,0,0,..,4,0,4,0,4,..,15,0,15,0,15,..,3,0,3,0,3,..,3,4,8,0,8,..,5,0,5,0,5,..,30,4,39,0,39,..,19,0,19,0,19,..,3,3,3,0,3,..,3,4,9,0,11,..,0,0,0,0,0,..,0,0,0,0,0,..,3,3,8,3,12,..,0,3,3,0,3,..,3,0,3,0,3,..,4,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,12,0,12,0,12,..,3,0,3,0,3,..,17,0,20,0,20,..,4,0,7,0,7,..,4,0,4,0,4,..,0,0,6,0,6,..,0,0,0,0,0,..,14,3,18,0,18,..,50,12,57,3,61,..,256,76,329,14,347,..,37,0,34,547,582,1933,291,76,367,561,2863
501,..,81,10,91,3,94,..,56,3,58,0,58,..,92,5,100,0,103,..,145,26,170,12,184,..,76,5,90,0,90,..,83,7,92,0,93,..,145,19,161,3,162,..,595,70,672,12,681,..,1356,142,1503,33,1536,..,201,25,222,0,222,..,158,109,268,0,268,..,87,5,90,5,94,..,5,0,5,0,8,..,63,9,75,0,75,..,199,6,208,3,211,..,68,15,81,0,80,..,9,0,13,0,13,..,36,0,35,0,35,..,547,8,558,3,557,..,205,20,229,3,234,..,681,18,703,8,713,..,231,14,244,0,246,..,1663,65,1731,16,1748,..,279,11,287,10,297,..,80,0,77,0,77,..,197,30,226,4,234,..,9,3,15,0,15,..,131,71,198,5,202,..,1441,254,1690,48,1739,..,9602,1220,10823,177,10999,..,474,36,510,12829,13332,151997,10075,1260,11337,12997,176330
502,..,46,3,50,0,50,..,29,0,29,0,29,..,107,15,122,0,122,..,126,7,138,0,138,..,103,7,105,0,105,..,41,8,49,0,49,..,110,9,123,3,121,..,518,47,563,4,566,..,325,24,347,4,355,..,87,11,95,0,97,..,67,38,102,0,101,..,14,0,14,0,14,..,13,0,13,0,13,..,84,9,96,0,96,..,97,4,105,0,111,..,66,5,66,0,72,..,35,0,35,0,35,..,20,0,26,0,26,..,300,3,308,0,311,..,141,5,149,0,153,..,361,13,376,8,385,..,71,3,72,0,71,..,881,25,904,13,918,..,153,15,163,0,163,..,41,3,43,3,45,..,213,29,242,3,246,..,9,0,9,0,5,..,60,33,84,3,91,..,948,134,1087,40,1126,..,5342,497,5840,108,5947,..,285,21,306,6088,6391,84395,5626,518,6150,6191,96736
503,..,822,86,913,8,924,..,247,33,280,0,277,..,871,41,915,9,927,..,241,9,253,3,256,..,268,11,285,0,285,..,281,26,313,6,320,..,1072,92,1166,3,1171,..,2988,221,3203,28,3227,..,2583,360,2940,54,2995,..,895,252,1151,11,1158,..,741,319,1060,8,1066,..,314,68,373,5,380,..,17,3,18,0,18,..,639,81,717,0,721,..,506,41,541,5,545,..,392,41,438,3,441,..,23,3,20,0,26,..,323,49,370,5,372,..,239,6,244,0,249,..,660,38,703,4,704,..,333,6,337,0,337,..,364,17,387,0,385,..,1597,73,1670,10,1681,..,1275,108,1380,11,1392,..,388,17,407,3,405,..,374,68,439,0,441,..,90,14,101,0,101,..,945,264,1211,9,1220,..,4234,514,4745,78,4824,..,29881,4148,34029,300,34330,..,376,56,435,13034,13472,121504,30258,4206,34460,13336,169301
504,..,543,68,611,11,623,..,219,21,239,4,241,..,1417,110,1524,13,1537,..,1619,228,1850,19,1863,..,390,39,434,0,432,..,470,53,519,4,527,..,1401,143,1543,14,1557,..,5511,593,6099,51,6147,..,3489,446,3939,45,3981,..,482,71,552,5,556,..,253,98,353,3,357,..,494,70,561,0,564,..,108,3,109,3,113,..,476,143,620,3,627,..,867,97,966,14,981,..,255,33,286,0,285,..,72,7,82,0,79,..,811,151,964,11,978,..,1183,60,1246,15,1266,..,567,35,605,9,612,..,1921,84,2006,19,2026,..,645,61,703,9,706,..,4317,241,4559,47,4607,..,817,72,887,9,897,..,676,61,740,5,748,..,607,101,711,11,725,..,84,25,106,0,104,..,3571,1647,5218,35,5249,..,8458,1820,10276,217,10493,..,41927,7974,49901,596,50500,..,697,98,792,16805,17599,182924,42619,8068,50692,17409,251017
505,..,1823,188,2016,8,2027,..,338,21,357,8,369,..,2149,168,2312,15,2326,..,2229,227,2458,17,2478,..,483,16,503,0,503,..,930,107,1035,17,1048,..,4184,344,4529,33,4563,..,10310,890,11193,83,11281,..,7847,938,8786,120,8901,..,1207,193,1397,8,1408,..,526,181,708,7,712,..,3821,506,4333,50,4381,..,91,6,99,0,96,..,1643,332,1976,7,1984,..,1836,199,2038,19,2060,..,787,116,906,5,911,..,131,4,134,0,137,..,1402,221,1621,18,1632,..,1314,31,1341,22,1363,..,1096,75,1175,8,1181,..,2062,62,2125,18,2148,..,1222,98,1319,7,1333,..,5696,265,5967,56,6025,..,2451,289,2739,24,2759,..,657,55,709,3,710,..,1129,193,1318,16,1337,..,235,88,326,3,328,..,6365,3247,9612,70,9682,..,17863,4258,22118,425,22546,..,90588,16345,106927,1174,108109,..,1386,210,1605,27094,28695,398308,91973,16557,108534,28273,535114
506,..,467,39,506,7,512,..,1554,145,1695,13,1704,..,3729,234,3961,23,3989,..,5076,611,5685,49,5734,..,2458,137,2597,18,2613,..,2500,234,2734,22,2757,..,2924,243,3172,23,3190,..,18243,1600,19847,143,19996,..,4018,441,4463,76,4535,..,1015,163,1175,7,1188,..,2076,1012,3091,21,3111,..,118,7,130,0,130,..,60,0,57,0,59,..,1661,316,1982,11,1989,..,938,88,1029,8,1037,..,586,59,651,4,653,..,334,32,360,4,366,..,396,58,452,0,456,..,2777,138,2911,23,2930,..,4596,467,5062,32,5096,..,4133,161,4288,46,4332,..,2598,166,2763,31,2793,..,14099,926,15030,129,15157,..,1880,187,2068,11,2088,..,3306,460,3764,38,3806,..,1354,248,1607,13,1616,..,796,176,970,8,978,..,1709,508,2216,14,2227,..,20433,4369,24809,438,25248,..,107841,19007,126851,1212,128060,..,1287,264,1553,29714,31265,329028,109131,19275,128401,30921,488354
507,..,374,34,409,6,409,..,428,23,451,3,451,..,1198,71,1265,3,1272,..,1193,116,1306,8,1315,..,648,35,684,0,682,..,356,37,391,3,393,..,887,100,990,3,988,..,4700,380,5087,25,5104,..,5177,738,5918,75,5985,..,838,149,989,8,997,..,816,457,1270,7,1280,..,144,13,160,3,162,..,48,0,50,0,50,..,952,121,1072,4,1079,..,704,64,766,7,771,..,556,57,614,4,617,..,153,9,163,3,165,..,1140,269,1409,21,1428,..,1866,52,1918,17,1930,..,2171,196,2359,18,2373,..,2961,116,3079,29,3107,..,901,44,945,3,956,..,7891,407,8304,64,8366,..,2112,225,2335,29,2363,..,812,39,848,3,856,..,835,141,975,13,985,..,130,16,147,0,151,..,718,198,921,12,928,..,9138,1443,10582,242,10824,..,55605,7730,63332,679,64018,..,991,96,1091,25567,26658,312660,56593,7829,64421,26246,403334
509,..,35,0,43,0,42,..,15,0,15,0,13,..,47,4,48,0,51,..,64,10,68,0,71,..,17,0,19,0,19,..,18,0,18,0,18,..,37,5,43,0,42,..,192,21,212,3,215,..,456,29,487,6,496,..,57,3,63,3,65,..,12,11,22,0,22,..,11,4,16,0,16,..,9,0,9,0,9,..,33,11,43,3,45,..,123,5,136,0,135,..,36,3,43,0,43,..,3,0,4,0,4,..,25,0,29,0,29,..,586,35,614,5,620,..,121,20,135,0,135,..,626,27,652,7,657,..,252,76,328,6,329,..,1575,150,1727,17,1742,..,102,8,108,4,113,..,48,4,52,0,52,..,117,18,134,0,138,..,3,0,3,0,3,..,87,47,131,4,137,..,1018,435,1450,38,1493,..,5913,1022,6933,102,7036,..,398,32,429,12286,12715,115599,6308,1055,7365,12389,135354
510,..,51,3,54,0,57,..,65,11,75,0,75,..,176,7,190,5,193,..,69,8,77,0,77,..,121,4,124,3,129,..,69,6,76,3,76,..,173,14,186,7,195,..,673,45,724,17,743,..,181,16,202,4,202,..,83,23,101,3,104,..,100,34,134,0,134,..,65,3,71,0,66,..,18,0,18,0,18,..,41,0,41,0,41,..,56,0,56,0,56,..,50,3,60,0,57,..,50,5,53,0,53,..,51,3,54,0,54,..,577,20,595,4,606,..,233,22,252,4,253,..,842,25,867,11,881,..,352,44,396,3,400,..,2002,107,2113,22,2130,..,184,11,202,0,202,..,112,5,123,0,120,..,333,42,374,5,384,..,18,0,19,0,19,..,104,24,131,0,133,..,1473,148,1623,47,1666,..,13563,1204,14770,402,15169,..,335,84,420,13286,13710,65039,13897,1290,15190,13687,93920
511,..,54,4,55,0,57,..,44,3,47,0,47,..,207,17,231,0,231,..,95,12,107,4,113,..,79,4,85,0,85,..,75,11,82,0,82,..,117,7,125,0,125,..,619,56,674,9,679,..,320,38,358,6,366,..,52,6,60,0,57,..,26,13,38,0,38,..,38,3,40,0,40,..,3,0,3,0,3,..,35,0,39,0,41,..,71,4,72,0,70,..,42,4,53,0,53,..,56,0,56,0,59,..,20,3,21,0,21,..,454,14,470,6,475,..,159,11,167,0,167,..,630,32,666,10,670,..,336,46,382,10,395,..,1578,106,1687,25,1707,..,117,7,120,3,124,..,55,5,68,0,68,..,251,42,289,7,290,..,19,0,18,0,18,..,217,147,358,0,358,..,1571,182,1755,62,1810,..,9097,1149,10245,280,10526,..,405,22,428,12157,12581,95453,9501,1173,10679,12436,118563
597,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,3,13,0,13,..,3,0,3,0,3,..,0,0,0,0,0,..,12,3,13,0,13,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,3,0,3,0,3,..,8,0,8,0,8,..,56,3,53,0,53,..,0,0,0,72,68,309,55,3,60,72,434
599,..,4,0,4,0,4,..,0,0,0,0,0,..,12,3,10,0,10,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,9,0,9,0,9,..,30,3,32,0,32,..,25,3,29,3,34,..,9,3,12,0,12,..,11,0,11,0,11,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,5,0,5,0,5,..,0,0,5,0,5,..,0,0,0,0,0,..,4,0,9,0,9,..,14,4,18,0,18,..,11,0,8,0,8,..,10,0,8,0,8,..,33,4,36,0,36,..,20,4,22,0,22,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,5,6,7,0,7,..,101,12,111,4,116,..,484,89,574,12,585,..,23,0,22,1527,1553,3819,503,92,597,1538,5950
601,..,892,108,1006,16,1020,..,96,3,96,0,96,..,408,30,438,0,438,..,354,35,390,4,386,..,98,4,99,0,99,..,186,18,209,0,208,..,634,338,968,9,977,..,1768,430,2195,14,2209,..,664,51,714,10,724,..,327,45,372,6,381,..,211,97,315,3,315,..,5,0,5,0,7,..,5,0,5,0,5,..,202,113,313,0,311,..,428,40,474,7,481,..,134,6,142,0,142,..,29,0,29,0,29,..,75,11,92,0,91,..,148,0,148,0,148,..,125,10,137,0,137,..,282,9,290,9,296,..,143,3,141,0,141,..,695,16,714,9,720,..,536,48,587,11,596,..,179,9,192,0,194,..,246,42,286,5,292,..,42,8,52,0,52,..,207,66,276,8,283,..,2059,629,2691,76,2759,..,14256,2519,16783,209,16993,..,578,42,624,12360,12985,192382,14839,2565,17405,12572,222356
602,..,96,10,107,0,105,..,34,3,39,0,39,..,120,3,125,0,128,..,69,8,76,0,76,..,61,3,61,0,62,..,49,3,55,3,55,..,446,383,833,9,837,..,781,404,1186,11,1197,..,233,19,249,4,257,..,99,11,108,3,114,..,104,30,140,0,140,..,4,0,5,0,5,..,3,3,5,0,5,..,101,167,268,3,267,..,123,7,132,0,132,..,86,9,92,0,91,..,10,0,10,0,10,..,20,0,17,0,17,..,73,6,78,0,78,..,47,5,57,0,58,..,149,8,162,6,168,..,92,0,91,0,91,..,365,21,383,8,387,..,112,13,124,3,129,..,68,3,75,0,75,..,85,13,103,0,102,..,16,0,17,0,17,..,87,20,110,0,108,..,888,334,1221,22,1243,..,5227,1303,6528,81,6612,..,379,37,410,9249,9662,124207,5602,1337,6942,9333,140484
603,..,18,0,18,0,18,..,0,0,0,0,0,..,0,0,0,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,5,0,5,0,5,..,16,0,16,0,18,..,42,0,40,0,40,..,36,5,44,0,44,..,9,0,9,0,9,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,40,6,45,0,45,..,16,6,25,0,25,..,0,0,0,0,0,..,3,0,3,0,3,..,13,0,15,0,15,..,18,3,22,0,22,..,14,0,18,0,18,..,0,0,0,0,0,..,51,5,56,3,57,..,59,7,68,0,68,..,3,0,3,0,3,..,14,0,13,0,13,..,9,0,8,0,8,..,9,0,9,0,15,..,140,16,154,5,163,..,876,89,963,15,976,..,99,10,108,2613,2721,33425,974,96,1068,2630,37119
604,..,44,0,46,0,48,..,17,0,16,0,16,..,53,5,59,3,63,..,23,0,23,0,23,..,54,3,56,0,56,..,22,0,20,0,20,..,16,0,16,0,16,..,174,13,191,3,193,..,68,9,72,0,72,..,54,7,62,0,66,..,27,9,37,3,37,..,4,0,4,0,4,..,8,0,6,0,6,..,10,3,9,0,9,..,24,3,29,0,29,..,50,12,65,0,65,..,15,0,15,0,15,..,13,0,13,0,13,..,84,0,84,0,81,..,37,0,37,0,38,..,133,3,138,0,140,..,27,0,32,0,33,..,280,6,290,8,292,..,123,16,139,0,139,..,35,3,40,0,40,..,66,7,77,0,80,..,3,0,10,0,10,..,20,11,32,0,36,..,404,90,490,16,509,..,2262,326,2583,51,2640,..,271,8,282,6437,6722,99663,2533,330,2864,6490,109024
697,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,9,4,10,0,10,..,0,0,0,4,4,60,9,4,10,4,68
699,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,4,0,4,..,4,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,3,0,3,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,10,0,7,0,7,..,54,11,61,0,67,..,3,0,3,171,170,680,59,11,69,169,912
701,..,2611,516,3131,41,3174,..,387,19,408,0,413,..,611,33,637,6,647,..,439,32,472,4,478,..,395,17,412,0,411,..,344,28,377,0,377,..,1295,109,1398,7,1405,..,3464,240,3707,20,3728,..,544,49,590,3,593,..,278,122,400,0,398,..,200,85,278,3,285,..,13,0,13,0,13,..,4,0,4,0,4,..,112,11,120,0,122,..,86,8,91,0,94,..,107,6,113,0,113,..,33,0,35,0,35,..,49,0,54,0,54,..,1624,53,1675,21,1699,..,965,112,1083,9,1089,..,2451,94,2545,32,2577,..,583,55,635,7,645,..,5627,319,5940,69,6008,..,339,27,368,3,371,..,428,47,482,0,484,..,586,140,722,3,731,..,38,11,48,0,48,..,728,283,1012,8,1017,..,3679,665,4346,114,4464,..,23839,3522,27358,356,27712,..,358,64,421,15755,16177,92942,24195,3585,27777,16108,136828
702,..,65,6,69,0,69,..,22,0,22,0,22,..,197,12,205,7,204,..,178,15,193,0,194,..,104,10,110,3,118,..,52,11,66,0,66,..,200,8,206,6,214,..,744,65,808,15,821,..,148,20,164,0,169,..,84,10,96,0,95,..,52,26,77,0,76,..,12,0,12,0,12,..,4,0,4,0,4,..,26,3,26,0,26,..,22,0,22,0,18,..,25,0,25,0,25,..,73,7,82,0,84,..,3,0,3,0,3,..,324,10,333,11,344,..,70,6,79,0,79,..,386,15,397,10,414,..,65,0,65,7,66,..,841,36,873,22,897,..,103,7,113,0,113,..,32,0,34,0,34,..,104,24,127,0,127,..,6,0,6,0,6,..,131,64,200,0,200,..,1678,212,1890,79,1961,..,33332,5001,38334,1019,39350,..,422,171,587,11201,11791,38304,33751,5168,38921,12223,89443
797,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,9,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,22,4,22,0,22,..,3,0,3,0,3,..,0,0,0,0,0,..,23,3,26,0,30,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,25,10,42,0,37,..,0,0,0,6,10,27,27,10,37,6,70
799,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,9,0,9,0,9,..,9,0,9,0,9,..,0,0,0,0,0,..,0,3,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,9,0,9,0,9,..,6,0,6,0,6,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,38,0,41,0,41,..,373,60,437,18,455,..,77,26,102,568,666,1364,451,85,536,584,2489
801,..,2187,234,2416,20,2436,..,1818,110,1928,12,1941,..,3477,147,3623,22,3642,..,1968,228,2196,20,2215,..,1640,65,1705,16,1718,..,2162,179,2345,24,2370,..,2020,150,2167,15,2186,..,13084,876,13964,111,14071,..,2929,292,3220,25,3247,..,989,115,1107,7,1116,..,1675,674,2349,18,2367,..,532,57,589,4,593,..,148,0,152,0,153,..,820,102,927,7,933,..,989,84,1077,11,1091,..,806,86,885,4,889,..,426,45,476,8,486,..,939,147,1085,11,1095,..,1271,18,1291,11,1304,..,1212,106,1318,9,1325,..,1631,37,1666,12,1683,..,487,26,516,4,520,..,4598,196,4799,34,4832,..,2934,311,3245,20,3272,..,1745,123,1870,17,1883,..,886,179,1065,8,1075,..,246,33,276,6,285,..,3305,881,4186,23,4215,..,12337,2100,14440,301,14741,..,75351,10413,85765,821,86585,..,833,133,971,20669,21631,288639,76179,10552,86732,21486,396857
897,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
899,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,5,0,11,0,11,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,8,0,6,0,6,..,0,0,0,3,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,5,0,6,0,6,..,64,13,83,4,82,..,3,0,3,100,107,355,72,13,85,107,538
901,..,0,0,0,0,0,..,0,0,0,0,0,..,4,3,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,3,9,0,9,..,7,0,12,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,3,0,3,0,3,..,0,0,0,0,0,..,14,0,14,0,14,..,0,0,4,0,4,..,30,3,35,0,35,..,455,220,675,17,690,..,502,232,733,17,749,..,7,0,6,0,6,..,5,0,4,0,4,..,10,6,13,0,13,..,0,0,0,0,0,..,4,3,4,0,10,..,750,10,762,18,779,..,1650,429,2076,34,2118,..,31,5,39,684,719,1688,1681,432,2117,718,4523
997,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,4,0,0,0,0,6
999,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,4,0,4,..,7,0,14,0,10,..,0,0,0,6,6,40,7,0,14,8,55